# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1270516	1271205	-	WP_011900875.1	WP_011900875.1		hypothetical protein		5054920	PARS_RS07095	690	229	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1271253	1272056	+						5054353	PARS_RS07100	804		old_locus_tag=Pars_1409
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1271253	1272056	+	WP_011900876.1	WP_011900876.1		radical SAM protein		5054353	PARS_RS07100	804	267	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1272044	1272586	-						5054592	PARS_RS07105	543		old_locus_tag=Pars_1410
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1272044	1272586	-	WP_164905940.1	WP_164905940.1		DUF86 domain-containing protein		5054592	PARS_RS07105	543	180	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1272845	1273159	+						5056031	PARS_RS07110	315		old_locus_tag=Pars_1411
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1272845	1273159	+	WP_011900878.1	WP_011900878.1		hypothetical protein		5056031	PARS_RS07110	315	104	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1273211	1273432	+						5055231	PARS_RS07115	222		old_locus_tag=Pars_1412
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1273211	1273432	+	WP_011900879.1	WP_011900879.1		hypothetical protein		5055231	PARS_RS07115	222	73	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1273527	1273694	+						44139591	PARS_RS12470	168		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1273527	1273694	+	WP_164905941.1	WP_164905941.1		hypothetical protein		44139591	PARS_RS12470	168	55	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1274086	1274814	+						71067958	PARS_RS12910	729		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1274086	1274814	+	WP_241428718.1	WP_241428718.1		ATP-binding protein		71067958	PARS_RS12910	729	242	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1274844	1275269	+						71067959	PARS_RS12915	426		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1274844	1275269	+	WP_241428719.1	WP_241428719.1		hypothetical protein		71067959	PARS_RS12915	426	141	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1275320	1275946	-						5055112	PARS_RS07125	627		old_locus_tag=Pars_1415
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1275320	1275946	-	WP_011900880.1	WP_011900880.1		N-(5'-phosphoribosyl)anthranilate isomerase		5055112	PARS_RS07125	627	208	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1275970	1277088	-						5054460	PARS_RS07130	1119		old_locus_tag=Pars_1416
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1275970	1277088	-	WP_011900881.1	WP_011900881.1		hypothetical protein		5054460	PARS_RS07130	1119	372	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1277251	1278666	+						5056322	PARS_RS07135	1416		old_locus_tag=Pars_1417
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1277251	1278666	+	WP_241428720.1	WP_241428720.1		CoA transferase		5056322	PARS_RS07135	1416	471	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1278824	1280053	+						5056425	PARS_RS07140	1230		old_locus_tag=Pars_1418
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1278824	1280053	+	WP_011900883.1	WP_011900883.1		TrpB-like pyridoxal phosphate-dependent enzyme		5056425	PARS_RS07140	1230	409	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1280094	1281095	+					trpD	5054451	PARS_RS07145	1002		old_locus_tag=Pars_1419
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1280094	1281095	+	WP_011900884.1	WP_011900884.1		anthranilate phosphoribosyltransferase	trpD	5054451	PARS_RS07145	1002	333	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1281092	1282360	+						5054871	PARS_RS07150	1269		old_locus_tag=Pars_1420
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1281092	1282360	+	WP_011900885.1	WP_011900885.1		chorismate-binding protein		5054871	PARS_RS07150	1269	422	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1282351	1282929	+						5055335	PARS_RS07155	579		old_locus_tag=Pars_1421
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1282351	1282929	+	WP_011900886.1	WP_011900886.1		aminodeoxychorismate/anthranilate synthase component II		5055335	PARS_RS07155	579	192	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1282931	1283638	+					trpA	5055822	PARS_RS07160	708		old_locus_tag=Pars_1422
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1282931	1283638	+	WP_011900887.1	WP_011900887.1		tryptophan synthase subunit alpha	trpA	5055822	PARS_RS07160	708	235	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1283732	1285000	-						5055966	PARS_RS07165	1269		old_locus_tag=Pars_1423
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1283732	1285000	-	WP_128622260.1	WP_128622260.1		anion transporter		5055966	PARS_RS07165	1269	422	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1285038	1285457	+					tsaA	5056048	PARS_RS07170	420		old_locus_tag=Pars_1424
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1285038	1285457	+	WP_011900889.1	WP_011900889.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA	5056048	PARS_RS07170	420	139	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1285486	1285650	+						5055697	PARS_RS07175	165		old_locus_tag=Pars_1425
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1285486	1285650	+	WP_011900890.1	WP_011900890.1		30S ribosomal protein S30e		5055697	PARS_RS07175	165	54	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1285654	1286796	+						5055577	PARS_RS07180	1143		old_locus_tag=Pars_1426
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1285654	1286796	+	WP_011900891.1	WP_011900891.1		DUF401 family protein		5055577	PARS_RS07180	1143	380	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1286813	1287370	+						5054788	PARS_RS07185	558		old_locus_tag=Pars_1427
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1286813	1287370	+	WP_011900892.1	WP_011900892.1		thymidine kinase		5054788	PARS_RS07185	558	185	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1287367	1287864	-						5054525	PARS_RS07190	498		old_locus_tag=Pars_1428
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1287367	1287864	-	WP_011900893.1	WP_011900893.1		helix-turn-helix domain-containing protein		5054525	PARS_RS07190	498	165	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1287970	1288296	+						5054472	PARS_RS07195	327		old_locus_tag=Pars_1429
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1287970	1288296	+	WP_011900894.1	WP_011900894.1		4Fe-4S binding protein		5054472	PARS_RS07195	327	108	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1288517	1289425	+						5054674	PARS_RS07200	909		old_locus_tag=Pars_1430
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1288517	1289425	+	WP_011900895.1	WP_011900895.1		radical SAM protein		5054674	PARS_RS07200	909	302	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1289422	1290558	-						5054996	PARS_RS07205	1137		old_locus_tag=Pars_1431
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1289422	1290558	-	WP_011900896.1	WP_011900896.1		DUF790 family protein		5054996	PARS_RS07205	1137	378	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1290555	1291910	-						5054831	PARS_RS07210	1356		old_locus_tag=Pars_1432
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1290555	1291910	-	WP_011900897.1	WP_011900897.1		DEAD/DEAH box helicase family protein		5054831	PARS_RS07210	1356	451	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1291901	1292770	-						5056358	PARS_RS07215	870		old_locus_tag=Pars_1433
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1291901	1292770	-	WP_011900898.1	WP_011900898.1		ornithine cyclodeaminase family protein		5056358	PARS_RS07215	870	289	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1292795	1293439	-						5054878	PARS_RS07220	645		old_locus_tag=Pars_1434
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1292795	1293439	-	WP_011900899.1	WP_011900899.1		magnesium transporter CorA family protein		5054878	PARS_RS07220	645	214	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1293438	1293947	+						5054470	PARS_RS07225	510		old_locus_tag=Pars_1435
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1293438	1293947	+	WP_128622261.1	WP_128622261.1		CPBP family intramembrane metalloprotease		5054470	PARS_RS07225	510	169	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1293927	1295366	-						5054195	PARS_RS07230	1440		old_locus_tag=Pars_1436
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1293927	1295366	-	WP_128622262.1	WP_128622262.1		B12-binding domain-containing radical SAM protein		5054195	PARS_RS07230	1440	479	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1295424	1295861	+						5056295	PARS_RS07235	438		old_locus_tag=Pars_1437
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1295424	1295861	+	WP_011900902.1	WP_011900902.1		phosphate-starvation-inducible PsiE family protein		5056295	PARS_RS07235	438	145	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1295950	1296315	+						5055436	PARS_RS07240	366		old_locus_tag=Pars_1438
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1295950	1296315	+	WP_011900903.1	WP_011900903.1		30S ribosomal protein S24e		5055436	PARS_RS07240	366	121	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1296318	1296515	+						5054084	PARS_RS07245	198		old_locus_tag=Pars_1439
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1296318	1296515	+	WP_011900904.1	WP_011900904.1		30S ribosomal protein S27ae		5054084	PARS_RS07245	198	65	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1296515	1297513	+					kae1	5054656	PARS_RS07250	999		old_locus_tag=Pars_1440
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1296515	1297513	+	WP_011900905.1	WP_011900905.1		N(6)-L-threonylcarbamoyladenine synthase Kae1	kae1	5054656	PARS_RS07250	999	332	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1297536	1297862	+						5056380	PARS_RS07255	327		old_locus_tag=Pars_1441
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1297536	1297862	+	WP_011900906.1	WP_011900906.1		hypothetical protein		5056380	PARS_RS07255	327	108	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1297820	1298167	+						5056081	PARS_RS07260	348		old_locus_tag=Pars_1442
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1297820	1298167	+	WP_241428721.1	WP_241428721.1		hypothetical protein		5056081	PARS_RS07260	348	115	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1298128	1299360	-						5056350	PARS_RS07265	1233		old_locus_tag=Pars_1443
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1298128	1299360	-	WP_011900908.1	WP_011900908.1		TIGR04013 family B12-binding domain/radical SAM domain-containing protein		5056350	PARS_RS07265	1233	410	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1299426	1300118	+						5054655	PARS_RS07270	693		old_locus_tag=Pars_1444
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1299426	1300118	+	WP_011900909.1	WP_011900909.1		hypothetical protein		5054655	PARS_RS07270	693	230	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1300239	1302677	+					ppsA	5054308	PARS_RS07275	2439		old_locus_tag=Pars_1445
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1300239	1302677	+	WP_011900910.1	WP_011900910.1		phosphoenolpyruvate synthase	ppsA	5054308	PARS_RS07275	2439	812	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1302708	1303421	+						5055959	PARS_RS07280	714		old_locus_tag=Pars_1446
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1302708	1303421	+	WP_011900911.1	WP_011900911.1		mechanosensitive ion channel		5055959	PARS_RS07280	714	237	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1303411	1304040	-						5054142	PARS_RS07285	630		old_locus_tag=Pars_1447
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1303411	1304040	-	WP_011900912.1	WP_011900912.1		NAD-binding protein		5054142	PARS_RS07285	630	209	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1304293	1304961	+						5054453	PARS_RS07290	669		old_locus_tag=Pars_1448
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1304293	1304961	+	WP_011900913.1	WP_011900913.1		hypothetical protein		5054453	PARS_RS07290	669	222	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1304966	1305562	+						5054533	PARS_RS07295	597		old_locus_tag=Pars_1449
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1304966	1305562	+	WP_011900914.1	WP_011900914.1		hypothetical protein		5054533	PARS_RS07295	597	198	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1305627	1305854	+						5056132	PARS_RS07300	228		old_locus_tag=Pars_1450
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1305627	1305854	+	WP_011900915.1	WP_011900915.1		hypothetical protein		5056132	PARS_RS07300	228	75	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1305851	1306555	+						5054331	PARS_RS07305	705		old_locus_tag=Pars_1451
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1305851	1306555	+	WP_011900916.1	WP_011900916.1		ATPase		5054331	PARS_RS07305	705	234	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1306552	1307835	+						5056174	PARS_RS07310	1284		old_locus_tag=Pars_1452
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1306552	1307835	+	WP_011900917.1	WP_011900917.1		type II/IV secretion system ATPase subunit		5056174	PARS_RS07310	1284	427	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1308656	1309879	-						5054069	PARS_RS07320	1224		old_locus_tag=Pars_1454
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1308656	1309879	-	WP_128622265.1	WP_128622265.1		hypothetical protein		5054069	PARS_RS07320	1224	407	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1310026	1314339	-						5054163	PARS_RS07325	4314		old_locus_tag=Pars_1455
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1310026	1314339	-	WP_011900920.1	WP_011900920.1		hypothetical protein		5054163	PARS_RS07325	4314	1437	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1314382	1314603	-						38938032	PARS_RS07330	222		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1314382	1314603	-	WP_128867449.1	WP_128867449.1		hypothetical protein		38938032	PARS_RS07330	222	73	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1314593	1314838	-						5056283	PARS_RS07335	246		old_locus_tag=Pars_1456
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1314593	1314838	-	WP_011900921.1	WP_011900921.1		hypothetical protein		5056283	PARS_RS07335	246	81	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1314917	1315324	-						38938033	PARS_RS07340	408		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1314917	1315324	-	WP_164905942.1	WP_164905942.1		hypothetical protein		38938033	PARS_RS07340	408	135	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1315463	1315849	-						38938034	PARS_RS07345	387		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1315463	1315849	-	WP_128867450.1	WP_128867450.1		hypothetical protein		38938034	PARS_RS07345	387	128	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1315877	1316125	-						38938035	PARS_RS07350	249		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1315877	1316125	-	WP_128867451.1	WP_128867451.1		hypothetical protein		38938035	PARS_RS07350	249	82	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1316242	1316406	-						44139592	PARS_RS12475	165		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1316242	1316406	-	WP_164905943.1	WP_164905943.1		hypothetical protein		44139592	PARS_RS12475	165	54	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1316412	1317197	-						5054670	PARS_RS07355	786		old_locus_tag=Pars_1459
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1316412	1317197	-	WP_011900923.1	WP_011900923.1		hypothetical protein		5054670	PARS_RS07355	786	261	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1317587	1317952	+						5055796	PARS_RS07360	366		old_locus_tag=Pars_1460
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1317587	1317952	+	WP_011900924.1	WP_011900924.1		hypothetical protein		5055796	PARS_RS07360	366	121	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1318043	1318399	-						5054202	PARS_RS07365	357		old_locus_tag=Pars_1461
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1318043	1318399	-	WP_011900925.1	WP_011900925.1		hypothetical protein		5054202	PARS_RS07365	357	118	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1318396	1320465	-						5055496	PARS_RS07370	2070		old_locus_tag=Pars_1462
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1318396	1320465	-	WP_011900926.1	WP_011900926.1		hypothetical protein		5055496	PARS_RS07370	2070	689	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1320503	1322011	-						5054824	PARS_RS07375	1509		old_locus_tag=Pars_1463
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	1320503	1322011	-	WP_011900927.1	WP_011900927.1		hypothetical protein		5054824	PARS_RS07375	1509	502	
