# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1229054	1230013	+						1464267	PAE_RS06850	960		old_locus_tag=PAE2083
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1229054	1230013	+	WP_011008405.1	WP_011008405.1		branched-chain amino acid ABC transporter permease		1464267	PAE_RS06850	960	319	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1230010	1231095	+						1464268	PAE_RS06855	1086		old_locus_tag=PAE2084
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1230010	1231095	+	WP_011008406.1	WP_011008406.1		branched-chain amino acid ABC transporter permease		1464268	PAE_RS06855	1086	361	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1231161	1231751	+						1464269	PAE_RS06860	591		old_locus_tag=PAE2085
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1231161	1231751	+	WP_226976194.1	WP_226976194.1		peroxiredoxin		1464269	PAE_RS06860	591	196	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1231673	1232137	-						1464270	PAE_RS06865	465		old_locus_tag=PAE2087a
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1231673	1232137	-	WP_011008408.1	WP_011008408.1		hypothetical protein		1464270	PAE_RS06865	465	154	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1232161	1232892	-						1464271	PAE_RS06870	732		old_locus_tag=PAE2089
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1232161	1232892	-	WP_011008409.1	WP_011008409.1		SDR family oxidoreductase		1464271	PAE_RS06870	732	243	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1232919	1233419	+						1464272	PAE_RS06875	501		old_locus_tag=PAE2091
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1232919	1233419	+	WP_011008410.1	WP_011008410.1		DUF429 domain-containing protein		1464272	PAE_RS06875	501	166	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1234087	1235175	-						1464273	PAE_RS06880	1089		old_locus_tag=PAE2095
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1234087	1235175	-	WP_011008411.1	WP_011008411.1		FAD-binding oxidoreductase		1464273	PAE_RS06880	1089	362	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1235212	1236060	+						1464274	PAE_RS06885	849		old_locus_tag=PAE2096
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1235212	1236060	+	WP_011008412.1	WP_011008412.1		ABC transporter substrate-binding protein		1464274	PAE_RS06885	849	282	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1236092	1236256	+						1464275	PAE_RS06890	165		old_locus_tag=PAE2097
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1236092	1236256	+	WP_011008413.1	WP_011008413.1		30S ribosomal protein S14		1464275	PAE_RS06890	165	54	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1236291	1236683	+						1464276	PAE_RS06895	393		old_locus_tag=PAE2098
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1236291	1236683	+	WP_011008414.1	WP_011008414.1		30S ribosomal protein S8		1464276	PAE_RS06895	393	130	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1236716	1237174	+						1464277	PAE_RS06900	459		old_locus_tag=PAE2099
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1236716	1237174	+	WP_011008415.1	WP_011008415.1		50S ribosomal protein L32e		1464277	PAE_RS06900	459	152	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1237176	1237619	+						1464278	PAE_RS06905	444		old_locus_tag=PAE2100
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1237176	1237619	+	WP_011008416.1	WP_011008416.1		50S ribosomal protein L19e		1464278	PAE_RS06905	444	147	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1237621	1238238	+						1464279	PAE_RS06910	618		old_locus_tag=PAE2101
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1237621	1238238	+	WP_011008417.1	WP_011008417.1		50S ribosomal protein L18		1464279	PAE_RS06910	618	205	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1238587	1238937	+						1464280	PAE_RS06915	351		old_locus_tag=PAE2104
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1238587	1238937	+	WP_011008418.1	WP_011008418.1		hypothetical protein		1464280	PAE_RS06915	351	116	
gene	tRNA	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1239015	1239132	+						1464281	PAE_RS06920	118		old_locus_tag=PAEtR45
tRNA		GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1239015	1239132	+				tRNA-Thr		1464281	PAE_RS06920	78		anticodon=TGT
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1239214	1239573	-						1464282	PAE_RS06925	360		old_locus_tag=PAE2105
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1239214	1239573	-	WP_128621490.1	WP_128621490.1		PaRep2b protein		1464282	PAE_RS06925	360	119	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1239626	1239766	+						68225682	PAE_RS13620	141		old_locus_tag=PAE2106
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1239626	1239766	+	WP_011008420.1	WP_011008420.1		hypothetical protein		68225682	PAE_RS13620	141	46	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1239797	1240054	+						1464284	PAE_RS06930	258		old_locus_tag=PAE2108
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1239797	1240054	+	WP_011008421.1	WP_011008421.1		PaRep2a protein		1464284	PAE_RS06930	258	85	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1240114	1242471	+						1464285	PAE_RS06935	2358		old_locus_tag=PAE2109
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1240114	1242471	+	WP_011008422.1	WP_011008422.1		DNA polymerase II		1464285	PAE_RS06935	2358	785	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1243025	1244251	-						1464288	PAE_RS06940	1227		old_locus_tag=PAE2112
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1243025	1244251	-	WP_011008425.1	WP_011008425.1		DNA primase		1464288	PAE_RS06940	1227	408	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1244477	1245352	+					map	1464289	PAE_RS06945	876		old_locus_tag=PAE2116
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1244477	1245352	+	WP_011008426.1	WP_011008426.1		type II methionyl aminopeptidase	map	1464289	PAE_RS06945	876	291	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1245393	1247042	+						1464290	PAE_RS06950	1650		old_locus_tag=PAE2117
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1245393	1247042	+	WP_011008427.1	WP_011008427.1		TCP-1/cpn60 chaperonin family protein		1464290	PAE_RS06950	1650	549	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1247039	1247590	-						1464291	PAE_RS06955	552		old_locus_tag=PAE2118
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1247039	1247590	-	WP_011008428.1	WP_011008428.1		hypothetical protein		1464291	PAE_RS06955	552	183	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1247580	1248611	-						1464292	PAE_RS06960	1032		old_locus_tag=PAE2119
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1247580	1248611	-	WP_011008429.1	WP_011008429.1		type II/IV secretion system ATPase subunit		1464292	PAE_RS06960	1032	343	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1248583	1249062	-						1464293	PAE_RS06965	480		old_locus_tag=PAE2120
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1248583	1249062	-	WP_011008430.1	WP_011008430.1		transcription initiation factor IIB family protein		1464293	PAE_RS06965	480	159	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1249190	1249504	+						1464294	PAE_RS06970	315		old_locus_tag=PAE2121
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1249190	1249504	+	WP_011008431.1	WP_011008431.1		hypothetical protein		1464294	PAE_RS06970	315	104	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1249540	1249974	+						1464295	PAE_RS06975	435		old_locus_tag=PAE2122
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1249540	1249974	+	WP_011008432.1	WP_011008432.1		Lsm family RNA-binding protein		1464295	PAE_RS06975	435	144	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1250204	1251043	-						1464296	PAE_RS06980	840		old_locus_tag=PAE2125
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1250204	1251043	-	WP_011008433.1	WP_011008433.1		PaRep2a protein		1464296	PAE_RS06980	840	279	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1251033	1251410	-						1464297	PAE_RS06985	378		old_locus_tag=PAE2127
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1251033	1251410	-	WP_011007800.1	WP_011007800.1		PaRep2a protein		1464297	PAE_RS06985	378	125	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1251568	1252596	+						1464298	PAE_RS06990	1029		old_locus_tag=PAE2128
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1251568	1252596	+	WP_011008108.1	WP_011008108.1		hypothetical protein		1464298	PAE_RS06990	1029	342	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1252640	1255615	+						68225683	PAE_RS13625	2976		old_locus_tag=PAE2129
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1252640	1255615	+	WP_011008434.1	WP_011008434.1		PaRep2b protein		68225683	PAE_RS13625	2976	991	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1255648	1258392	-						1464300	PAE_RS07000	2745		old_locus_tag=PAE2130
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1255648	1258392	-	WP_011008435.1	WP_011008435.1		DEAD/DEAH box helicase		1464300	PAE_RS07000	2745	914	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1258554	1259159	-						1464301	PAE_RS07005	606		old_locus_tag=PAE2131
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1258554	1259159	-	WP_011008436.1	WP_011008436.1		FumA C-terminus/TtdB family hydratase beta subunit		1464301	PAE_RS07005	606	201	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1259265	1260131	+						1464302	PAE_RS07010	867		old_locus_tag=PAE2132
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1259265	1260131	+	WP_011008437.1	WP_011008437.1		fumarate hydratase		1464302	PAE_RS07010	867	288	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1260123	1260284	-						1464303	PAE_RS07015	162		old_locus_tag=PAE2133
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1260123	1260284	-	WP_011008438.1	WP_011008438.1		type II toxin-antitoxin system ParD family antitoxin		1464303	PAE_RS07015	162	53	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1260314	1260736	+						1464304	PAE_RS07020	423		old_locus_tag=PAE2134
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1260314	1260736	+	WP_011008439.1	WP_011008439.1		flavin reductase family protein		1464304	PAE_RS07020	423	140	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1260733	1261014	-						1464305	PAE_RS07025	282		old_locus_tag=PAE2135
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1260733	1261014	-	WP_011008440.1	WP_011008440.1		MoaD family protein		1464305	PAE_RS07025	282	93	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1261160	1261300	+						38937881	PAE_RS07030	141		old_locus_tag=PAE2136
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1261160	1261300	+	WP_011008441.1	WP_011008441.1		hypothetical protein		38937881	PAE_RS07030	141	46	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1261471	1261851	-						1464307	PAE_RS07035	381		old_locus_tag=PAE2137
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1261471	1261851	-	WP_011008442.1	WP_011008442.1		6-carboxytetrahydropterin synthase		1464307	PAE_RS07035	381	126	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1261955	1262848	+						1464308	PAE_RS07040	894		old_locus_tag=PAE2138
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1261955	1262848	+	WP_011008443.1	WP_011008443.1		hypothetical protein		1464308	PAE_RS07040	894	297	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1263016	1263309	-						38937969	PAE_RS12850	294		old_locus_tag=PAE2138a
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1263016	1263309	-	WP_148141142.1	WP_148141142.1		hypothetical protein		38937969	PAE_RS12850	294	97	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1263919	1264134	+						1464310	PAE_RS07050	216		old_locus_tag=PAE2140
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1263919	1264134	+	WP_128621492.1	WP_128621492.1		hypothetical protein		1464310	PAE_RS07050	216	71	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1264390	1264566	+						43496608	PAE_RS13090	177		old_locus_tag=PAE2142
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1264390	1264566	+	WP_011008446.1	WP_011008446.1		hypothetical protein		43496608	PAE_RS13090	177	58	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1264883	1265122	-						38937970	PAE_RS12855	240		old_locus_tag=PAE2144
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1264883	1265122	-	WP_011008447.1	WP_011008447.1		hypothetical protein		38937970	PAE_RS12855	240	79	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1265112	1265396	-						68225684	PAE_RS13630	285		
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1265112	1265396	-	WP_128621493.1	WP_128621493.1		hypothetical protein		68225684	PAE_RS13630	285	94	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1265393	1265593	-						1464313	PAE_RS07060	201		old_locus_tag=PAE2146
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1265393	1265593	-	WP_011008448.1	WP_011008448.1		hypothetical protein		1464313	PAE_RS07060	201	66	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1265617	1266339	-						1464314	PAE_RS07065	723		old_locus_tag=PAE2147
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1265617	1266339	-	WP_011008449.1	WP_011008449.1		radical SAM protein		1464314	PAE_RS07065	723	240	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1266345	1266539	-						1464315	PAE_RS07070	195		old_locus_tag=PAE2148
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1266345	1266539	-	WP_011008450.1	WP_011008450.1		hypothetical protein		1464315	PAE_RS07070	195	64	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1266794	1267222	+						1464316	PAE_RS07075	429		old_locus_tag=PAE2149
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1266794	1267222	+	WP_011008451.1	WP_011008451.1		hypothetical protein		1464316	PAE_RS07075	429	142	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1267267	1268229	+						1464317	PAE_RS07080	963		old_locus_tag=PAE2151
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1267267	1268229	+	WP_011008452.1	WP_011008452.1		DUF711 family protein		1464317	PAE_RS07080	963	320	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1268275	1268823	+						1464318	PAE_RS07085	549		old_locus_tag=PAE2152
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1268275	1268823	+	WP_128867277.1	WP_128867277.1		ASCH domain-containing protein		1464318	PAE_RS07085	549	182	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1268789	1269859	+						1464319	PAE_RS07090	1071		old_locus_tag=PAE2153
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1268789	1269859	+	WP_011008454.1	WP_011008454.1		radical SAM protein		1464319	PAE_RS07090	1071	356	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1269856	1271022	-						1464320	PAE_RS07095	1167		old_locus_tag=PAE2154
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1269856	1271022	-	WP_011008455.1	WP_011008455.1		DNA double-strand break repair nuclease NurA		1464320	PAE_RS07095	1167	388	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1271022	1272380	-						1464321	PAE_RS07100	1359		old_locus_tag=PAE2155
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1271022	1272380	-	WP_011008456.1	WP_011008456.1		ATP-binding protein		1464321	PAE_RS07100	1359	452	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1272399	1273031	-						1464322	PAE_RS07105	633		old_locus_tag=PAE2157
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1272399	1273031	-	WP_011008457.1	WP_011008457.1		DUF120 domain-containing protein		1464322	PAE_RS07105	633	210	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1273007	1273594	-						1464323	PAE_RS07110	588		old_locus_tag=PAE2158
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1273007	1273594	-	WP_011008458.1	WP_011008458.1		class II aldolase/adducin family protein		1464323	PAE_RS07110	588	195	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1273630	1274991	-						1464324	PAE_RS07115	1362		old_locus_tag=PAE2159
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1273630	1274991	-	WP_011008459.1	WP_011008459.1		NAD(P)/FAD-dependent oxidoreductase		1464324	PAE_RS07115	1362	453	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1275024	1275701	-						1464325	PAE_RS07120	678		old_locus_tag=PAE2160
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1275024	1275701	-	WP_011008460.1	WP_011008460.1		metal-dependent hydrolase		1464325	PAE_RS07120	678	225	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1275730	1275966	-						1464326	PAE_RS07125	237		old_locus_tag=PAE2161
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1275730	1275966	-	WP_011008461.1	WP_011008461.1		hypothetical protein		1464326	PAE_RS07125	237	78	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1275987	1276388	-						1464327	PAE_RS07130	402		old_locus_tag=PAE2162
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	1275987	1276388	-	WP_011008462.1	WP_011008462.1		Holliday junction DNA helicase		1464327	PAE_RS07130	402	133	
